"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-12 14:26:53",1762957613350,"chatbotcollectibus.vercel.app/api/conversations","GET","",200,"klp9w-1762957613343-502e8a753dca","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CP96HBWN3G258FDSSV5M","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:52",1762957612595,"chatbotcollectibus.vercel.app/chat/f09085be-ed98-4ef9-9557-9fc49d8071c5","GET","",200,"gfjxf-1762957612308-efaa394adcfc","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/chat/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",603,"iad1",135,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CNHKGGT53AK5C5732W6Q","sSqIUX18A1g5",1
"2025-11-12 14:26:52",1762957612399,"chatbotcollectibus.vercel.app/chat/f09085be-ed98-4ef9-9557-9fc49d8071c5","GET","",-1,"gfjxf-1762957612308-efaa394adcfc","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CN8XK8H6DAJEQTG9X4SQ","",-1
"2025-11-12 14:26:52",1762957612316,"chatbotcollectibus.vercel.app/chat/f09085be-ed98-4ef9-9557-9fc49d8071c5","GET","",200,"gfjxf-1762957612308-efaa394adcfc","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CN8XK8H6DAJEQTG9X4SQ","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:52",1762957612052,"chatbotcollectibus.vercel.app/documents","GET","",200,"mrr6m-1762957611916-bd12e2a7e827","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/documents","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",34,"iad1",135,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CN0MG1KKWG4GTR2EZX6H","sSqIUX18A1g5",1
"2025-11-12 14:26:52",1762957612002,"chatbotcollectibus.vercel.app/documents","GET","",-1,"mrr6m-1762957611916-bd12e2a7e827","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CMWG5M5HA5MR84YMQHEN","",-1
"2025-11-12 14:26:51",1762957611920,"chatbotcollectibus.vercel.app/documents","GET","",200,"mrr6m-1762957611916-bd12e2a7e827","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CMWG5M5HA5MR84YMQHEN","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:51",1762957611401,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"4t7ps-1762957611205-655c133fbed8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",17,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CMCAE4YP2MQKMT45506A","GzZUFRLaAKI7",1
"2025-11-12 14:26:51",1762957611319,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"4t7ps-1762957611205-655c133fbed8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CM790E43PSVCVBHYHCFF","",-1
"2025-11-12 14:26:51",1762957611241,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"4t7ps-1762957611205-655c133fbed8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CM790E43PSVCVBHYHCFF","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:49",1762957609370,"chatbotcollectibus.vercel.app/chat/7b1815c3-2ffc-4550-bc63-8e58b19e4659","GET","",200,"mrr6m-1762957609219-5f5339444763","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/chat/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",15,"iad1",135,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CJCT48S1HJ3H8BFJA33W","sSqIUX18A1g5",1
"2025-11-12 14:26:49",1762957609319,"chatbotcollectibus.vercel.app/chat/7b1815c3-2ffc-4550-bc63-8e58b19e4659","GET","",-1,"mrr6m-1762957609219-5f5339444763","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CJ8A58PQK24B96RETQS5","",-1
"2025-11-12 14:26:49",1762957609226,"chatbotcollectibus.vercel.app/chat/7b1815c3-2ffc-4550-bc63-8e58b19e4659","GET","",200,"mrr6m-1762957609219-5f5339444763","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CJ8A58PQK24B96RETQS5","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:49",1762957609099,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"wkxwp-1762957608961-ff35cda104b2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",19,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CJ4B1HRZF9VB5ZW6DK1K","GzZUFRLaAKI7",1
"2025-11-12 14:26:49",1762957609049,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"wkxwp-1762957608961-ff35cda104b2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CJ07Z87A11NFYNPKA9TV","",-1
"2025-11-12 14:26:48",1762957608967,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"wkxwp-1762957608961-ff35cda104b2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CJ07Z87A11NFYNPKA9TV","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:47",1762957607010,"chatbotcollectibus.vercel.app/chat/f09085be-ed98-4ef9-9557-9fc49d8071c5","GET","",200,"cvjl4-1762957606869-99680b649d77","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/chat/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",472,"iad1",135,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CG32JH6QC50QTAYTWV9M","sSqIUX18A1g5",1
"2025-11-12 14:26:46",1762957606958,"chatbotcollectibus.vercel.app/chat/f09085be-ed98-4ef9-9557-9fc49d8071c5","GET","",-1,"cvjl4-1762957606869-99680b649d77","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CFYTEBDQREJRPK1DTZAD","",-1
"2025-11-12 14:26:46",1762957606874,"chatbotcollectibus.vercel.app/chat/f09085be-ed98-4ef9-9557-9fc49d8071c5","GET","",200,"cvjl4-1762957606869-99680b649d77","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CFYTEBDQREJRPK1DTZAD","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:46",1762957606839,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"rg6jg-1762957606679-67536d762640","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",17,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CFXQ5GJRNGKRKP7YRDBM","GzZUFRLaAKI7",1
"2025-11-12 14:26:46",1762957606786,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"rg6jg-1762957606679-67536d762640","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CFRYYX7MKB9KJM7NXF2B","",-1
"2025-11-12 14:26:46",1762957606686,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"rg6jg-1762957606679-67536d762640","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CFRYYX7MKB9KJM7NXF2B","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:45",1762957605295,"chatbotcollectibus.vercel.app/chat/f09085be-ed98-4ef9-9557-9fc49d8071c5","GET","",200,"7dbkw-1762957605151-883711fd7e72","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/chat/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",12,"iad1",135,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CEDFPTGW9FWWV26KXBAG","sSqIUX18A1g5",1
"2025-11-12 14:26:45",1762957605242,"chatbotcollectibus.vercel.app/chat/f09085be-ed98-4ef9-9557-9fc49d8071c5","GET","",-1,"7dbkw-1762957605151-883711fd7e72","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CE945R1M4SXAW8MKSDT2","",-1
"2025-11-12 14:26:45",1762957605156,"chatbotcollectibus.vercel.app/chat/f09085be-ed98-4ef9-9557-9fc49d8071c5","GET","",200,"7dbkw-1762957605151-883711fd7e72","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CE945R1M4SXAW8MKSDT2","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:44",1762957604662,"chatbotcollectibus.vercel.app/api/conversations","GET","",200,"cvjl4-1762957604521-28ecff79a45b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/conversations","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",384,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CDSPK8PHBTX3RDZCR3WP","GzZUFRLaAKI7",1
"2025-11-12 14:26:44",1762957604609,"chatbotcollectibus.vercel.app/api/conversations","GET","",-1,"cvjl4-1762957604521-28ecff79a45b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CDNEM9B2A4EEDCWHT9BN","",-1
"2025-11-12 14:26:44",1762957604558,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"qgpk2-1762957604418-72d7ed53fdaa","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",24,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CDPEEJQ75VQ6K4GH8C93","GzZUFRLaAKI7",1
"2025-11-12 14:26:44",1762957604526,"chatbotcollectibus.vercel.app/api/conversations","GET","",200,"cvjl4-1762957604521-28ecff79a45b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CDNEM9B2A4EEDCWHT9BN","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:44",1762957604506,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"qgpk2-1762957604418-72d7ed53fdaa","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CDJB9FDC0B1SYX3ZNF04","",-1
"2025-11-12 14:26:44",1762957604463,"chatbotcollectibus.vercel.app/chat/baf59ba3-8225-4d1c-ad51-ecd23420bf9f","GET","",200,"qbc42-1762957604321-056d7139605f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/chat/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",9,"iad1",135,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CDKFV7Q2AE70EHFGCE6B","sSqIUX18A1g5",1
"2025-11-12 14:26:44",1762957604427,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"qgpk2-1762957604418-72d7ed53fdaa","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CDJB9FDC0B1SYX3ZNF04","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:44",1762957604409,"chatbotcollectibus.vercel.app/chat/baf59ba3-8225-4d1c-ad51-ecd23420bf9f","GET","",-1,"qbc42-1762957604321-056d7139605f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CDF77XDJTS30SWR3MY7B","",-1
"2025-11-12 14:26:44",1762957604327,"chatbotcollectibus.vercel.app/chat/baf59ba3-8225-4d1c-ad51-ecd23420bf9f","GET","",200,"qbc42-1762957604321-056d7139605f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CDF77XDJTS30SWR3MY7B","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:43",1762957603670,"chatbotcollectibus.vercel.app/chat/7b1815c3-2ffc-4550-bc63-8e58b19e4659","GET","",200,"s2vbm-1762957603524-7f66cd432dc0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/chat/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",769,"iad1",135,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CCTPPY7N3XWXQ1Z93SC7","sSqIUX18A1g5",1
"2025-11-12 14:26:43",1762957603617,"chatbotcollectibus.vercel.app/chat/7b1815c3-2ffc-4550-bc63-8e58b19e4659","GET","",-1,"s2vbm-1762957603524-7f66cd432dc0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CCPAQRP56XST6CM42H0M","",-1
"2025-11-12 14:26:43",1762957603530,"chatbotcollectibus.vercel.app/chat/7b1815c3-2ffc-4550-bc63-8e58b19e4659","GET","",200,"s2vbm-1762957603524-7f66cd432dc0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CCPAQRP56XST6CM42H0M","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:42",1762957602309,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"c976g-1762957602142-b59af6b82649","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",16,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CBG5EKNFGPAH41CMKZ0B","GzZUFRLaAKI7",1
"2025-11-12 14:26:42",1762957602236,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"c976g-1762957602142-b59af6b82649","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CBB8TB9Z68TAA4A99600","",-1
"2025-11-12 14:26:42",1762957602152,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"c976g-1762957602142-b59af6b82649","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7CBB8TB9Z68TAA4A99600","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:40",1762957600006,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"ttksb-1762957599868-ee64a9025868","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",17,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7C986HYXDMW92RW33F2KT","GzZUFRLaAKI7",1
"2025-11-12 14:26:39",1762957599954,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"ttksb-1762957599868-ee64a9025868","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7C942QCHKMB4DM7KFRRJ4","",-1
"2025-11-12 14:26:39",1762957599874,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"ttksb-1762957599868-ee64a9025868","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7C942QCHKMB4DM7KFRRJ4","sQ2s74Y5fZwk",-1
"2025-11-12 14:26:37",1762957597740,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"st8mk-1762957597566-4b1e92ebead3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",27,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7C71CHAJQ7R0TWGDXX4P4","GzZUFRLaAKI7",1
